season,player_id,role,opportunities,k_total,k_rate
2024,683627,pitcher,0,1,1.0
2024,682829,batter,3,0,0.0
2024,621458,batter,3,1,0.3333333333333333
2024,663697,batter,4,2,0.5
2024,682622,batter,4,2,0.5
2024,666181,batter,2,2,1.0
2024,600869,batter,4,1,0.25
2024,669289,batter,1,0,0.0
2024,691172,pitcher,0,0,0.0
2024,668715,batter,2,1,0.5
2024,518585,pitcher,0,1,1.0
2024,663886,batter,4,0,0.0
2024,671096,pitcher,1,8,8.0
2024,677956,batter,3,0,0.0
2024,661395,pitcher,0,1,1.0
2024,686797,batter,5,0,0.0
2024,573204,pitcher,0,1,1.0
2024,660896,pitcher,0,1,1.0
2024,595345,pitcher,0,1,1.0
2024,650489,batter,6,1,0.16666666666666666
2024,622534,batter,1,0,0.0
2024,622251,pitcher,0,1,1.0
2024,680777,batter,4,0,0.0
2024,643377,pitcher,0,2,2.0
2024,621043,batter,5,1,0.2
2024,669304,batter,5,1,0.2
2024,681892,pitcher,0,0,0.0
2024,596146,batter,4,0,0.0
2024,663978,pitcher,1,3,3.0
2024,663616,batter,4,1,0.25
2024,621439,batter,5,1,0.2
2024,543877,batter,1,0,0.0
2024,670242,batter,4,1,0.25
2024,667452,batter,5,1,0.2
2024,672820,batter,5,1,0.2
2024,455117,batter,1,0,0.0
2024,686676,batter,2,1,0.5
2024,605154,pitcher,0,1,1.0
2024,683734,batter,5,3,0.6
2024,670032,batter,3,0,0.0
2024,657757,batter,2,0,0.0
2024,657557,batter,5,3,0.6
2024,694363,pitcher,0,0,0.0
2024,656629,pitcher,0,1,1.0
2024,643217,batter,4,0,0.0
2024,673929,pitcher,0,0,0.0
2024,623167,pitcher,1,4,4.0
2024,605121,pitcher,0,0,0.0
2024,650391,batter,4,0,0.0
2024,664901,batter,1,0,0.0
2024,673357,batter,2,1,0.5
2024,641680,batter,4,1,0.25
2024,694671,batter,5,0,0.0
2024,665750,batter,3,2,0.6666666666666666
2024,570632,pitcher,0,2,2.0
2024,663993,batter,4,1,0.25
2024,608369,batter,5,0,0.0
2024,592351,pitcher,1,2,2.0
2024,543760,batter,4,1,0.25
2024,622250,pitcher,0,1,1.0
2024,608671,batter,3,0,0.0
2024,669701,batter,5,1,0.2
2024,666969,batter,5,3,0.6
2024,600917,pitcher,0,2,2.0
2024,502085,pitcher,0,1,1.0
2024,669374,batter,4,3,0.75
2024,666160,batter,4,0,0.0
2024,668968,pitcher,0,1,1.0
2024,641645,batter,3,1,0.3333333333333333
2024,665896,pitcher,0,0,0.0
2024,592273,batter,4,1,0.25
2024,543685,batter,4,0,0.0
2024,666176,batter,4,1,0.25
2024,694384,batter,2,0,0.0
2024,607680,batter,4,1,0.25
2024,669721,pitcher,1,3,3.0
2024,608334,pitcher,0,5,5.0
2024,681351,batter,4,1,0.25
2024,594807,batter,5,2,0.4
2024,518595,batter,1,1,1.0
2024,670097,batter,0,0,0.0
2024,621566,batter,4,1,0.25
2024,669221,batter,4,1,0.25
2024,592696,batter,4,1,0.25
2024,642201,batter,1,0,0.0
2024,645277,batter,4,2,0.5
2024,628452,pitcher,0,0,0.0
2024,663586,batter,4,1,0.25
2024,641729,pitcher,0,1,1.0
2024,656550,pitcher,0,0,0.0
2024,606115,batter,3,0,0.0
2024,672284,batter,5,1,0.2
2024,693821,pitcher,1,1,1.0
2024,542303,batter,4,1,0.25
2024,592626,batter,3,0,0.0
2024,664983,batter,0,0,0.0
2024,656464,pitcher,0,2,2.0
2024,606466,batter,4,0,0.0
2024,679885,pitcher,0,1,1.0
2024,672695,batter,3,1,0.3333333333333333
2024,623149,pitcher,0,1,1.0
2024,672515,batter,4,0,0.0
2024,621028,batter,0,0,0.0
2024,553993,batter,4,0,0.0
2024,682998,batter,5,0,0.0
2024,666971,batter,4,0,0.0
2024,572233,batter,4,1,0.25
2024,657044,pitcher,0,2,2.0
2024,700270,pitcher,1,5,5.0
2024,677950,batter,3,0,0.0
2024,621512,batter,4,1,0.25
2024,666624,batter,4,2,0.5
2024,664023,batter,4,1,0.25
2024,683737,batter,6,1,0.16666666666666666
2024,592791,pitcher,1,7,7.0
2024,691718,batter,0,0,0.0
2024,670156,batter,3,0,0.0
2024,673548,batter,5,2,0.4
2024,641355,batter,5,1,0.2
2024,668338,pitcher,0,0,0.0
2024,643410,pitcher,0,1,1.0
2024,621020,batter,5,3,0.6
2024,685801,pitcher,0,1,1.0
2024,663538,batter,5,0,0.0
2024,665152,pitcher,1,3,3.0
2024,669211,pitcher,0,4,4.0
2024,683002,batter,4,1,0.25
2024,623993,batter,4,2,0.5
2024,663624,batter,3,1,0.3333333333333333
2024,668939,batter,4,1,0.25
2024,677008,batter,2,1,0.5
2024,676059,batter,4,0,0.0
2024,602104,batter,3,1,0.3333333333333333
2024,622253,pitcher,0,1,1.0
2024,641329,pitcher,0,3,3.0
2024,656811,batter,4,1,0.25
2024,656775,batter,3,1,0.3333333333333333
2024,647304,batter,4,0,0.0
2024,680704,pitcher,0,1,1.0
2024,594902,pitcher,1,4,4.0
2024,605130,pitcher,0,0,0.0
2024,595978,batter,3,2,0.6666666666666666
2024,661403,pitcher,0,0,0.0
2024,682177,batter,4,2,0.5
2024,665926,batter,6,4,0.6666666666666666
2024,678877,batter,4,2,0.5
2024,677587,batter,0,0,0.0
2024,671289,batter,4,1,0.25
2024,666310,batter,2,0,0.0
2024,681807,batter,1,0,0.0
2024,671922,pitcher,0,2,2.0
2024,608070,batter,3,0,0.0
2024,680757,batter,5,0,0.0
2024,682657,batter,6,0,0.0
2024,683769,pitcher,0,0,0.0
2024,669234,batter,5,1,0.2
2024,656716,batter,3,0,0.0
2024,689225,pitcher,0,3,3.0
2024,595879,batter,3,0,0.0
2024,682985,batter,4,0,0.0
2024,605177,pitcher,0,2,2.0
2024,608348,batter,4,1,0.25
2024,570482,batter,5,1,0.2
2024,628317,pitcher,1,2,2.0
2024,668731,batter,0,0,0.0
2024,666214,pitcher,0,3,3.0
2024,663837,batter,5,1,0.2
2024,676684,pitcher,0,1,1.0
2024,690993,batter,5,2,0.4
2024,672761,batter,5,1,0.2
2024,669257,batter,4,2,0.5
2024,621035,batter,1,0,0.0
2024,605131,batter,2,0,0.0
2024,676272,pitcher,1,2,2.0
2024,571771,pitcher,0,0,0.0
2024,571771,batter,1,1,1.0
2024,518692,batter,3,1,0.3333333333333333
2024,670990,pitcher,0,3,3.0
2024,660271,batter,2,1,0.5
2024,624415,batter,3,0,0.0
2024,656848,pitcher,0,0,0.0
2024,606192,batter,2,1,0.5
2024,681624,batter,1,0,0.0
2024,666158,batter,4,1,0.25
2024,681546,batter,3,3,1.0
2024,500743,batter,3,1,0.3333333333333333
2024,678246,batter,4,1,0.25
2024,669016,batter,3,0,0.0
2024,547180,batter,4,2,0.5
2024,554430,pitcher,1,7,7.0
2024,624641,batter,1,0,0.0
2024,689147,pitcher,0,0,0.0
2024,592206,batter,4,0,0.0
2024,664761,batter,4,0,0.0
2024,642397,pitcher,0,3,3.0
2024,665506,batter,0,0,0.0
2024,681082,batter,4,0,0.0
2024,656941,batter,4,1,0.25
2024,593160,batter,1,0,0.0
2024,622554,pitcher,0,2,2.0
2024,665561,batter,3,0,0.0
2024,679032,batter,3,1,0.3333333333333333
2024,607208,batter,4,1,0.25
2024,614179,pitcher,0,0,0.0
2024,543859,pitcher,0,1,1.0
2024,518934,batter,4,0,0.0
2024,607074,pitcher,1,5,5.0
2024,665828,batter,0,0,0.0
2024,657077,batter,3,2,0.6666666666666666
2024,592450,batter,3,0,0.0
2024,669224,batter,4,2,0.5
2024,700250,batter,5,2,0.4
2024,650402,batter,4,1,0.25
2024,664776,pitcher,0,5,5.0
2024,592454,pitcher,0,0,0.0
2024,683011,batter,3,1,0.3333333333333333
2024,665742,batter,4,1,0.25
2024,663757,batter,4,1,0.25
2024,670764,batter,3,1,0.3333333333333333
2024,642350,batter,4,2,0.5
2024,670623,batter,3,1,0.3333333333333333
2024,676609,batter,3,2,0.6666666666666666
2024,664040,batter,1,0,0.0
2024,664126,pitcher,0,1,1.0
2024,686752,pitcher,1,7,7.0
2024,668227,batter,3,0,0.0
2024,592094,pitcher,0,1,1.0
2024,642708,batter,3,1,0.3333333333333333
2024,676356,batter,4,2,0.5
2024,687330,pitcher,0,0,0.0
2024,621363,pitcher,0,1,1.0
2024,650490,batter,3,0,0.0
2024,656577,batter,3,2,0.6666666666666666
2024,663898,batter,5,2,0.4
2024,669911,batter,5,1,0.2
2024,641857,batter,4,3,0.75
2024,607732,batter,3,0,0.0
2024,615698,pitcher,1,4,4.0
2024,666134,batter,3,0,0.0
2024,696100,batter,4,1,0.25
2024,664875,pitcher,0,1,1.0
2024,663567,pitcher,0,2,2.0
2024,683232,pitcher,0,1,1.0
2024,686668,batter,4,0,0.0
2024,553869,batter,5,2,0.4
2024,678662,batter,3,2,0.6666666666666666
2024,682829,batter,4,1,0.25
2024,621458,batter,4,1,0.25
2024,682622,batter,3,1,0.3333333333333333
2024,607259,pitcher,0,3,3.0
2024,666181,batter,4,1,0.25
2024,600869,batter,4,1,0.25
2024,669289,batter,4,0,0.0
2024,458677,pitcher,0,1,1.0
2024,668715,batter,3,1,0.3333333333333333
2024,518585,pitcher,0,0,0.0
2024,663886,batter,5,0,0.0
2024,608371,pitcher,0,0,0.0
2024,666157,pitcher,1,4,4.0
2024,571656,pitcher,0,2,2.0
2024,608718,pitcher,0,1,1.0
2024,677956,batter,5,2,0.4
2024,682928,batter,3,1,0.3333333333333333
2024,623912,batter,3,2,0.6666666666666666
2024,608385,batter,1,0,0.0
2024,607179,pitcher,0,3,3.0
2024,545121,batter,2,0,0.0
2024,695578,batter,4,0,0.0
2024,696285,batter,3,2,0.6666666666666666
2024,663623,pitcher,1,2,2.0
2024,702358,batter,2,1,0.5
2024,660766,batter,4,0,0.0
2024,660688,batter,4,0,0.0
2024,657041,batter,3,1,0.3333333333333333
2024,671277,batter,4,1,0.25
2024,621438,batter,1,0,0.0
2024,682626,batter,4,2,0.5
2024,643446,batter,3,0,0.0
2024,668901,batter,4,0,0.0
2024,578428,batter,0,0,0.0
2024,493603,pitcher,0,0,0.0
2024,673380,pitcher,0,1,1.0
2024,500779,pitcher,1,5,5.0
2024,502110,batter,3,1,0.3333333333333333
2024,621466,batter,3,0,0.0
2024,624413,batter,4,0,0.0
2024,596019,batter,4,0,0.0
2024,664056,batter,4,1,0.25
2024,621242,pitcher,0,1,1.0
2024,607043,batter,5,1,0.2
2024,657585,pitcher,0,1,1.0
2024,671732,batter,5,2,0.4
2024,667670,batter,3,1,0.3333333333333333
2024,680869,batter,4,1,0.25
2024,518397,pitcher,0,2,2.0
2024,621053,pitcher,0,2,2.0
2024,680474,batter,3,1,0.3333333333333333
2024,613534,pitcher,0,1,1.0
2024,691016,batter,5,2,0.4
2024,671305,pitcher,0,4,4.0
2024,609280,batter,5,1,0.2
2024,683155,pitcher,1,1,1.0
2024,695391,batter,3,1,0.3333333333333333
2024,669127,batter,5,3,0.6
2024,668709,batter,5,3,0.6
2024,669711,pitcher,0,2,2.0
2024,657136,batter,4,2,0.5
2024,677161,pitcher,0,1,1.0
2024,678394,pitcher,1,11,11.0
2024,641933,batter,4,3,0.75
2024,677800,batter,3,0,0.0
2024,622259,pitcher,0,1,1.0
2024,642086,batter,4,2,0.5
2024,666152,batter,4,1,0.25
2024,646240,batter,4,1,0.25
2024,680776,batter,4,0,0.0
2024,678882,batter,5,1,0.2
2024,807799,batter,3,0,0.0
2024,669432,pitcher,1,5,5.0
2024,669394,batter,3,1,0.3333333333333333
2024,667472,batter,1,1,1.0
2024,650559,batter,3,1,0.3333333333333333
2024,624503,batter,3,1,0.3333333333333333
2024,623211,pitcher,0,1,1.0
2024,605137,batter,4,2,0.5
2024,669364,batter,4,0,0.0
2024,663743,batter,3,0,0.0
2024,669622,pitcher,0,1,1.0
2024,665862,batter,4,1,0.25
2024,640462,pitcher,0,1,1.0
2024,660821,batter,3,1,0.3333333333333333
2024,660644,batter,3,1,0.3333333333333333
2024,656896,batter,1,1,1.0
2024,650556,pitcher,0,1,1.0
2024,572138,batter,3,0,0.0
2024,643289,batter,2,1,0.5
2024,669854,pitcher,1,7,7.0
2024,623352,pitcher,0,2,2.0
2024,608324,batter,4,0,0.0
2024,676694,batter,3,0,0.0
2024,514888,batter,4,1,0.25
2024,665161,batter,4,1,0.25
2024,676801,batter,3,0,0.0
2024,673237,batter,4,2,0.5
2024,670541,batter,4,3,0.75
2024,663698,batter,4,0,0.0
2024,668804,batter,5,2,0.4
2024,642133,batter,4,1,0.25
2024,682990,pitcher,0,8,8.0
2024,663647,batter,5,1,0.2
2024,669707,batter,3,1,0.3333333333333333
2024,676596,pitcher,1,0,0.0
2024,642701,pitcher,0,4,4.0
2024,641943,batter,5,0,0.0
2024,572191,batter,3,2,0.6666666666666666
2024,669261,batter,5,0,0.0
2024,693304,batter,4,0,0.0
2024,571948,pitcher,0,1,1.0
2024,694192,batter,4,0,0.0
2024,592885,batter,2,0,0.0
2024,641343,pitcher,0,0,0.0
2024,641343,batter,1,1,1.0
2024,606303,pitcher,0,1,1.0
2024,655316,batter,1,1,1.0
2024,669003,batter,1,1,1.0
2024,663368,batter,3,0,0.0
2024,681962,batter,4,3,0.75
2024,661388,batter,4,1,0.25
2024,607067,pitcher,1,3,3.0
2024,668930,batter,4,0,0.0
2024,606992,batter,3,3,1.0
2024,642715,batter,3,2,0.6666666666666666
2024,669060,pitcher,0,2,2.0
2024,656555,batter,3,0,0.0
2024,694671,batter,3,0,0.0
2024,668800,batter,4,2,0.5
2024,665750,batter,4,1,0.25
2024,663993,batter,3,0,0.0
2024,608369,batter,3,0,0.0
2024,543760,batter,4,0,0.0
2024,453286,pitcher,1,6,6.0
2024,608671,batter,0,0,0.0
2024,669701,batter,4,0,0.0
2024,666969,batter,4,1,0.25
2024,489446,pitcher,0,2,2.0
2024,656537,batter,4,1,0.25
2024,600917,pitcher,0,0,0.0
2024,502085,pitcher,0,1,1.0
2024,669374,batter,3,0,0.0
2024,666160,batter,4,2,0.5
2024,687263,batter,4,1,0.25
2024,641645,batter,1,0,0.0
2024,519326,pitcher,0,2,2.0
2024,621493,batter,4,2,0.5
2024,690829,pitcher,0,0,0.0
2024,592273,batter,4,2,0.5
2024,519043,pitcher,0,2,2.0
2024,543685,batter,3,0,0.0
2024,666176,batter,4,2,0.5
2024,672710,pitcher,1,1,1.0
2024,694384,batter,4,0,0.0
2024,681351,batter,4,0,0.0
2024,472610,pitcher,0,0,0.0
2024,645302,batter,2,1,0.5
2024,641487,batter,4,2,0.5
2024,668942,batter,4,0,0.0
2024,686527,batter,3,0,0.0
2024,663728,batter,5,1,0.2
2024,666619,pitcher,0,0,0.0
2024,669302,pitcher,1,7,7.0
2024,664238,batter,1,0,0.0
2024,641598,batter,4,2,0.5
2024,664034,batter,3,1,0.3333333333333333
2024,642048,pitcher,0,0,0.0
2024,677594,batter,4,0,0.0
2024,593871,batter,4,1,0.25
2024,670042,batter,4,3,0.75
2024,673513,pitcher,0,2,2.0
2024,593974,pitcher,0,0,0.0
2024,595777,batter,4,1,0.25
2024,456781,batter,3,1,0.3333333333333333
2024,701538,batter,3,0,0.0
2024,660853,pitcher,0,0,0.0
2024,444482,batter,3,1,0.3333333333333333
2024,543309,batter,2,1,0.5
2024,592518,batter,4,2,0.5
2024,663568,pitcher,0,3,3.0
2024,656354,pitcher,0,0,0.0
2024,630105,batter,4,0,0.0
2024,673490,batter,3,1,0.3333333333333333
2024,650333,batter,4,0,0.0
2024,800049,pitcher,1,6,6.0
2024,594807,batter,3,0,0.0
2024,621345,pitcher,0,0,0.0
2024,621566,batter,5,1,0.2
2024,669221,batter,3,0,0.0
2024,592696,batter,3,0,0.0
2024,445926,pitcher,0,3,3.0
2024,642201,batter,1,0,0.0
2024,645277,batter,5,0,0.0
2024,663586,batter,4,3,0.75
2024,606115,batter,4,2,0.5
2024,519242,pitcher,1,9,9.0
2024,672284,batter,5,1,0.2
2024,542303,batter,5,1,0.2
2024,573009,pitcher,0,1,1.0
2024,664983,batter,4,1,0.25
2024,545341,batter,4,2,0.5
2024,528748,pitcher,0,1,1.0
2024,606466,batter,4,0,0.0
2024,672515,batter,2,0,0.0
2024,600986,pitcher,0,2,2.0
2024,621028,batter,3,1,0.3333333333333333
2024,553993,batter,4,1,0.25
2024,668678,pitcher,1,4,4.0
2024,666971,batter,3,1,0.3333333333333333
2024,572233,batter,4,3,0.75
2024,677950,batter,4,3,0.75
2024,687462,batter,1,0,0.0
2024,666182,batter,4,3,0.75
2024,676391,batter,4,0,0.0
2024,662139,batter,3,0,0.0
2024,595281,batter,0,0,0.0
2024,670950,pitcher,0,0,0.0
2024,676914,batter,2,1,0.5
2024,543807,batter,4,0,0.0
2024,579328,pitcher,1,13,13.0
2024,665489,batter,4,0,0.0
2024,643376,batter,1,1,1.0
2024,677870,batter,2,2,1.0
2024,663878,pitcher,0,1,1.0
2024,457759,batter,4,1,0.25
2024,624424,batter,3,2,0.6666666666666666
2024,671218,batter,4,1,0.25
2024,642731,batter,4,1,0.25
2024,592426,pitcher,0,1,1.0
2024,666149,batter,3,2,0.6666666666666666
2024,678495,pitcher,0,1,1.0
2024,676254,pitcher,0,2,2.0
2024,672275,batter,4,2,0.5
2024,656305,batter,4,3,0.75
2024,527038,batter,4,1,0.25
2024,689172,batter,4,2,0.5
2024,605483,pitcher,1,3,3.0
2024,682641,batter,3,0,0.0
2024,573262,batter,1,0,0.0
2024,669062,pitcher,0,1,1.0
2024,666023,batter,4,1,0.25
2024,669674,pitcher,0,1,1.0
2024,592669,batter,4,0,0.0
2024,521692,batter,4,1,0.25
2024,641658,batter,4,1,0.25
2024,663704,pitcher,0,2,2.0
2024,679845,batter,2,0,0.0
2024,679525,pitcher,1,8,8.0
2024,669004,batter,4,1,0.25
2024,686681,batter,2,0,0.0
2024,686469,batter,3,1,0.3333333333333333
2024,519293,pitcher,0,0,0.0
2024,672580,batter,4,1,0.25
2024,677951,batter,4,1,0.25
2024,669357,batter,3,2,0.6666666666666666
2024,575929,batter,4,2,0.5
2024,688297,pitcher,0,1,1.0
2024,571448,batter,4,0,0.0
2024,663457,batter,4,1,0.25
2024,606149,pitcher,0,1,1.0
2024,676475,batter,4,0,0.0
2024,502671,batter,4,3,0.75
2024,669467,pitcher,1,5,5.0
2024,686780,batter,2,1,0.5
2024,680977,batter,4,2,0.5
2024,691026,batter,4,0,0.0
2024,624428,batter,4,1,0.25
2024,666023,batter,4,1,0.25
2024,592669,batter,4,0,0.0
2024,521692,batter,3,1,0.3333333333333333
2024,663704,pitcher,0,0,0.0
2024,669004,batter,4,0,0.0
2024,663460,pitcher,0,1,1.0
2024,686681,batter,4,0,0.0
2024,686469,batter,5,0,0.0
2024,664728,batter,3,1,0.3333333333333333
2024,608379,pitcher,1,3,3.0
2024,672580,batter,1,1,1.0
2024,672582,pitcher,0,1,1.0
2024,670167,pitcher,0,2,2.0
2024,677951,batter,4,1,0.25
2024,669357,batter,4,3,0.75
2024,666185,batter,1,0,0.0
2024,575929,batter,5,1,0.2
2024,571448,batter,4,0,0.0
2024,663457,batter,4,0,0.0
2024,681676,pitcher,0,2,2.0
2024,700669,pitcher,1,2,2.0
2024,572761,batter,1,0,0.0
2024,543063,batter,1,0,0.0
2024,676475,batter,4,1,0.25
2024,502671,batter,4,1,0.25
2024,672279,batter,2,1,0.5
2024,667463,pitcher,0,0,0.0
2024,669461,pitcher,0,0,0.0
2024,680977,batter,5,0,0.0
2024,552640,pitcher,0,2,2.0
2024,691026,batter,2,0,0.0
2024,686797,batter,4,1,0.25
2024,650489,batter,3,0,0.0
2024,622534,batter,3,0,0.0
2024,663485,pitcher,0,3,3.0
2024,621043,batter,4,1,0.25
2024,669304,batter,4,1,0.25
2024,641927,pitcher,1,6,6.0
2024,596146,batter,1,1,1.0
2024,663616,batter,3,2,0.6666666666666666
2024,467793,batter,4,1,0.25
2024,543877,batter,3,2,0.6666666666666666
2024,670242,batter,4,2,0.5
2024,667452,batter,0,0,0.0
2024,672820,batter,3,2,0.6666666666666666
2024,686676,batter,3,2,0.6666666666666666
2024,605154,pitcher,0,2,2.0
2024,683734,batter,3,1,0.3333333333333333
2024,502054,batter,3,1,0.3333333333333333
2024,670032,batter,3,0,0.0
2024,657757,batter,3,1,0.3333333333333333
2024,657557,batter,2,1,0.5
2024,656629,pitcher,0,3,3.0
2024,673929,pitcher,0,0,0.0
2024,605121,pitcher,0,1,1.0
2024,607200,pitcher,1,5,5.0
2024,650391,batter,3,0,0.0
2024,673357,batter,3,1,0.3333333333333333
2024,661395,pitcher,0,2,2.0
2024,686797,batter,5,2,0.4
2024,660896,pitcher,0,1,1.0
2024,595345,pitcher,0,0,0.0
2024,650489,batter,2,1,0.5
2024,622534,batter,0,0,0.0
2024,571657,batter,2,0,0.0
2024,680777,batter,4,1,0.25
2024,643377,pitcher,0,1,1.0
2024,621043,batter,3,0,0.0
2024,641154,pitcher,1,5,5.0
2024,669304,batter,4,0,0.0
2024,596146,batter,4,0,0.0
2024,621439,batter,4,0,0.0
2024,467793,batter,3,0,0.0
2024,670242,batter,2,0,0.0
2024,672820,batter,4,1,0.25
2024,455117,batter,3,1,0.3333333333333333
2024,683734,batter,3,2,0.6666666666666666
2024,502054,batter,4,0,0.0
2024,657757,batter,2,0,0.0
2024,657557,batter,4,1,0.25
2024,647336,pitcher,0,2,2.0
2024,689672,pitcher,1,1,1.0
2024,643217,batter,3,0,0.0
2024,641771,pitcher,0,1,1.0
2024,650391,batter,2,1,0.5
2024,664901,batter,3,2,0.6666666666666666
2024,673357,batter,4,1,0.25
2024,666624,batter,4,2,0.5
2024,687863,pitcher,0,0,0.0
2024,593576,pitcher,0,1,1.0
2024,664023,batter,4,2,0.5
2024,684007,pitcher,1,6,6.0
2024,683737,batter,5,0,0.0
2024,691718,batter,4,1,0.25
2024,665804,batter,4,2,0.5
2024,670156,batter,1,0,0.0
2024,673548,batter,4,1,0.25
2024,641355,batter,3,0,0.0
2024,623520,batter,0,0,0.0
2024,621020,batter,4,0,0.0
2024,681432,pitcher,0,1,1.0
2024,663538,batter,5,0,0.0
2024,683002,batter,5,1,0.2
2024,622761,batter,3,1,0.3333333333333333
2024,623993,batter,4,1,0.25
2024,663624,batter,4,0,0.0
2024,668939,batter,3,1,0.3333333333333333
2024,657097,pitcher,0,1,1.0
2024,677008,batter,1,0,0.0
2024,676059,batter,4,1,0.25
2024,672335,pitcher,0,1,1.0
2024,669203,pitcher,1,5,5.0
2024,669720,batter,4,1,0.25
2024,602104,batter,0,0,0.0
2024,622253,pitcher,0,1,1.0
2024,681297,batter,4,2,0.5
2024,543510,batter,2,0,0.0
2024,656811,batter,1,0,0.0
2024,647304,batter,3,1,0.3333333333333333
2024,595978,batter,1,0,0.0
2024,682177,batter,2,1,0.5
2024,665926,batter,3,0,0.0
2024,678877,batter,1,0,0.0
2024,677587,batter,3,2,0.6666666666666666
2024,672356,batter,0,0,0.0
2024,671289,batter,2,0,0.0
2024,666310,batter,1,0,0.0
2024,681807,batter,3,0,0.0
2024,656529,pitcher,0,1,1.0
2024,608070,batter,4,0,0.0
2024,680757,batter,4,0,0.0
2024,682657,batter,4,0,0.0
2024,676440,pitcher,1,8,8.0
2024,669234,batter,2,1,0.5
2024,656716,batter,3,0,0.0
2024,681857,pitcher,1,3,3.0
2024,595879,batter,1,0,0.0
2024,682985,batter,4,0,0.0
2024,663947,pitcher,0,1,1.0
2024,570482,batter,3,1,0.3333333333333333
2024,671345,pitcher,0,0,0.0
2024,668670,batter,3,1,0.3333333333333333
2024,668731,batter,3,3,1.0
2024,663837,batter,2,1,0.5
2024,628451,batter,1,0,0.0
2024,690993,batter,2,0,0.0
2024,672761,batter,4,2,0.5
2024,656412,pitcher,0,0,0.0
2024,641487,batter,3,1,0.3333333333333333
2024,668942,batter,4,1,0.25
2024,663728,batter,3,1,0.3333333333333333
2024,608723,pitcher,0,1,1.0
2024,592773,pitcher,0,0,0.0
2024,669208,batter,0,0,0.0
2024,664238,batter,3,0,0.0
2024,662253,pitcher,0,2,2.0
2024,641598,batter,4,1,0.25
2024,664034,batter,4,2,0.5
2024,677594,batter,4,4,1.0
2024,682243,pitcher,1,1,1.0
2024,593871,batter,3,1,0.3333333333333333
2024,670042,batter,3,2,0.6666666666666666
2024,650633,pitcher,1,9,9.0
2024,663158,pitcher,0,1,1.0
2024,595777,batter,4,1,0.25
2024,456781,batter,4,1,0.25
2024,701538,batter,4,1,0.25
2024,669093,pitcher,0,2,2.0
2024,444482,batter,4,0,0.0
2024,670970,pitcher,0,1,1.0
2024,592518,batter,3,0,0.0
2024,664954,batter,2,0,0.0
2024,669369,batter,0,0,0.0
2024,630105,batter,3,1,0.3333333333333333
2024,673490,batter,3,0,0.0
2024,650333,batter,4,0,0.0
2024,518934,batter,2,1,0.5
2024,596133,pitcher,0,1,1.0
2024,665828,batter,0,0,0.0
2024,657077,batter,4,0,0.0
2024,592450,batter,4,2,0.5
2024,657612,pitcher,0,2,2.0
2024,700250,batter,4,3,0.75
2024,650402,batter,3,0,0.0
2024,592454,pitcher,0,1,1.0
2024,624431,batter,3,0,0.0
2024,605280,pitcher,0,2,2.0
2024,683011,batter,4,0,0.0
2024,665742,batter,4,1,0.25
2024,573186,pitcher,1,2,2.0
2024,663757,batter,3,1,0.3333333333333333
2024,670764,batter,3,0,0.0
2024,642350,batter,4,1,0.25
2024,670623,batter,2,1,0.5
2024,666163,batter,4,1,0.25
2024,664040,batter,4,1,0.25
2024,680700,batter,3,0,0.0
2024,668227,batter,4,1,0.25
2024,676356,batter,0,0,0.0
2024,664076,pitcher,0,2,2.0
2024,621107,pitcher,1,6,6.0
2024,666139,batter,5,2,0.4
2024,650490,batter,5,1,0.2
2024,655889,pitcher,0,0,0.0
2024,656577,batter,0,0,0.0
2024,669257,batter,1,0,0.0
2024,621035,batter,4,1,0.25
2024,543339,pitcher,0,0,0.0
2024,681911,pitcher,0,1,1.0
2024,605131,batter,3,0,0.0
2024,571771,batter,1,0,0.0
2024,607455,pitcher,0,0,0.0
2024,518692,batter,4,0,0.0
2024,660271,batter,4,1,0.25
2024,606192,batter,4,2,0.5
2024,681624,batter,4,1,0.25
2024,666158,batter,1,0,0.0
2024,681546,batter,1,1,1.0
2024,500743,batter,4,2,0.5
2024,595014,pitcher,0,2,2.0
2024,694813,pitcher,1,3,3.0
2024,678246,batter,4,0,0.0
2024,669016,batter,3,2,0.6666666666666666
2024,621237,pitcher,0,0,0.0
2024,650911,pitcher,1,5,5.0
2024,624641,batter,3,1,0.3333333333333333
2024,689147,pitcher,0,1,1.0
2024,592206,batter,3,1,0.3333333333333333
2024,664761,batter,4,0,0.0
2024,681082,batter,4,1,0.25
2024,656546,pitcher,0,1,1.0
2024,656941,batter,4,0,0.0
2024,593160,batter,3,0,0.0
2024,621381,pitcher,0,1,1.0
2024,596117,batter,3,1,0.3333333333333333
2024,679032,batter,0,0,0.0
2024,607208,batter,4,0,0.0
2024,680767,pitcher,0,2,2.0
2024,663898,batter,5,0,0.0
2024,669911,batter,4,1,0.25
2024,656222,pitcher,0,0,0.0
2024,656541,batter,4,1,0.25
2024,641857,batter,4,2,0.5
2024,607536,pitcher,1,9,9.0
2024,666134,batter,3,0,0.0
2024,595909,batter,4,1,0.25
2024,686668,batter,3,1,0.3333333333333333
2024,553869,batter,4,1,0.25
2024,678662,batter,5,1,0.2
2024,682829,batter,5,2,0.4
2024,663697,batter,4,1,0.25
2024,642851,batter,1,0,0.0
2024,641584,batter,0,0,0.0
2024,682622,batter,4,1,0.25
2024,666181,batter,0,0,0.0
2024,600869,batter,4,2,0.5
2024,669289,batter,3,0,0.0
2024,593423,pitcher,1,7,7.0
